240    [-57, -59, -70, 2, 7]
240    [-57, -59, -69, 2, 7]
241    [-57, -59, -66, 2, 7]
242    [-57, -59, -66, 2, 7]
243    [-57, -59, -66, 2, 7]
244    [-56, -59, -66, 2, 7]
245    [-55, -59, -66, 2, 7]
246    [-54, -59, -66, 2, 7]
247    [-54, -59, -68, 2, 7]
248    [-54, -59, -66, 2, 7]
248    [-54, -59, -68, 2, 7]
248    [-54, -60, -68, 2, 7]
248    [-52, -61, -65, 2, 7]
248    [-52, -61, -65, 2, 7]
248    [-52, -63, -65, 2, 3]
248    [-52, -63, -64, 2, 3]
249    [-52, -62, -63, 2, 3]
250    [-52, -61, -63, 2, 3]
251    [-52, -61, -63, 2, 3]
252    [-52, -61, -63, 2, 3]
253    [-52, -61, -63, 2, 3]
254    [-52, -61, -65, 2, 3]
255    [-52, -61, -66, 2, 3]
256    [-52, -61, -65, 2, 3]
256    [-52, -62, -65, 2, 3]
256    [-52, -63, -66, 2, 3]
256    [-52, -61, -66, 2, 3]
256    [-52, -61, -66, 2, 3]
256    [-52, -62, -67, 2, 3]
256    [-52, -62, -67, 2, 3]
256    [-63, -69, -57, 17, 63]
256    [-64, -69, -57, 17, 63]
257    [-63, -70, -56, 17, 63]
258    [-63, -68, -58, 17, 63]
259    [-64, -68, -60, 17, 63]
260    [-65, -68, -60, 17, 63]
261    [-65, -68, -58, 17, 63]
262    [-64, -68, -57, 17, 63]
263    [-63, -68, -57, 17, 63]
264    [-65, -68, -59, 17, 63]
264    [-64, -67, -58, 17, 63]
264    [-65, -67, -60, 17, 63]
264    [-64, -67, -60, 17, 63]
264    [-64, -67, -60, 17, 63]
264    [-63, -67, -59, 17, 63]
264    [-62, -67, -58, 17, 63]
264    [-62, -67, -58, 17, 63]
264    [-64, -67, -59, 17, 63]
264    [-63, -66, -59, 17, 63]
264    [-64, -66, -59, 17, 63]
264    [-63, -65, -57, 17, 63]
264    [-63, -63, -58, 17, 63]
264    [-64, -60, -59, 17, 63]
264    [-62, -59, -60, 17, 59]
264    [-62, -59, -60, 17, 59]
265    [-62, -59, -60, 17, 59]
266    [-62, -59, -61, 17, 59]
267    [-62, -60, -60, 17, 59]
268    [-62, -60, -61, 17, 59]
269    [-62, -60, -61, 17, 59]
270    [-61, -60, -60, 17, 59]
271    [-61, -60, -61, 17, 59]
272    [-61, -60, -60, 17, 59]
272    [-61, -60, -60, 17, 59]
272    [-61, -60, -60, 17, 59]
272    [-61, -60, -60, 17, 59]
272    [-61, -62, -59, 17, 59]
272    [-60, -64, -56, 17, 55]
272    [-60, -64, -57, 17, 55]
273    [-61, -63, -54, 17, 55]
274    [-61, -64, -55, 17, 55]
275    [-60, -62, -54, 17, 55]
276    [-61, -64, -55, 17, 55]
277    [-60, -62, -55, 17, 55]
278    [-61, -62, -55, 17, 55]
279    [-59, -63, -57, 17, 55]
280    [-59, -63, -55, 17, 55]
280    [-61, -64, -56, 17, 55]
280    [-61, -64, -57, 17, 55]
280    [-60, -63, -58, 17, 55]
280    [-62, -62, -59, 17, 55]
280    [-63, -59, -57, 17, 51]
280    [-63, -59, -57, 17, 51]
281    [-63, -59, -57, 17, 51]
282    [-63, -59, -57, 17, 51]
283    [-63, -59, -57, 17, 51]
284    [-63, -59, -57, 17, 51]
285    [-63, -59, -57, 17, 51]
286    [-64, -59, -57, 17, 51]
287    [-63, -59, -57, 17, 51]
288    [-63, -59, -57, 17, 51]
288    [-64, -59, -57, 17, 51]
288    [-66, -59, -57, 17, 51]
288    [-66, -58, -57, 17, 51]
288    [-66, -56, -57, 17, 51]
288    [-66, -56, -58, 17, 47]
288    [-66, -56, -58, 17, 47]
289    [-66, -55, -59, 17, 47]
290    [-65, -56, -59, 17, 47]
291    [-65, -59, -59, 17, 47]
292    [-65, -57, -60, 17, 47]
293    [-65, -59, -59, 17, 47]
294    [-64, -58, -59, 17, 47]
295    [-64, -58, -60, 17, 47]
296    [-64, -57, -59, 17, 47]
296    [-62, -56, -60, 17, 47]
296    [-62, -57, -58, 17, 47]
296    [-61, -57, -60, 17, 47]
296    [-60, -55, -59, 17, 47]
296    [-55, -54, -57, 17, 43]
296    [-55, -54, -57, 17, 43]
297    [-55, -54, -57, 17, 43]
298    [-55, -54, -57, 17, 43]
299    [-55, -54, -57, 17, 43]
300    [-55, -54, -57, 17, 43]
301    [-55, -54, -57, 17, 43]
302    [-55, -54, -57, 17, 43]
303    [-56, -54, -57, 17, 43]
304    [-56, -54, -57, 17, 43]
304    [-56, -54, -57, 17, 43]
304    [-56, -54, -58, 17, 43]
304    [-56, -54, -58, 17, 43]
304    [-56, -54, -58, 17, 43]
304    [-59, -50, -62, 17, 39]
304    [-60, -50, -62, 17, 39]
305    [-59, -50, -62, 17, 39]
306    [-58, -50, -61, 17, 39]
307    [-58, -50, -61, 17, 39]
308    [-61, -50, -61, 17, 39]
309    [-60, -50, -61, 17, 39]
310    [-61, -50, -61, 17, 39]
311    [-61, -50, -61, 17, 39]
312    [-63, -50, -61, 17, 39]
312    [-63, -50, -61, 17, 39]
312    [-63, -50, -61, 17, 39]
312    [-61, -49, -59, 17, 39]
312    [-63, -47, -59, 17, 39]
312    [-64, -45, -58, 17, 39]
312    [-65, -45, -56, 17, 35]
312    [-64, -45, -56, 17, 35]
313    [-64, -45, -56, 17, 35]
314    [-66, -45, -56, 17, 35]
315    [-67, -45, -56, 17, 35]
316    [-64, -45, -56, 17, 35]
317    [-63, -45, -56, 17, 35]
318    [-63, -45, -56, 17, 35]
319    [-63, -45, -56, 17, 35]
320    [-63, -45, -56, 17, 35]
320    [-62, -45, -56, 17, 35]
320    [-61, -47, -56, 17, 35]
320    [-61, -48, -56, 17, 35]
320    [-58, -52, -56, 17, 35]
320    [-57, -54, -56, 17, 31]
320    [-56, -56, -56, 17, 31]
321    [-56, -54, -56, 17, 31]
322    [-57, -55, -56, 17, 31]
323    [-57, -55, -56, 17, 31]
324    [-58, -55, -56, 17, 31]
325    [-57, -55, -57, 17, 31]
326    [-56, -56, -57, 17, 31]
327    [-58, -55, -57, 17, 31]
328    [-58, -57, -58, 17, 31]
328    [-58, -55, -58, 17, 31]
328    [-58, -56, -58, 17, 31]
328    [-56, -54, -58, 17, 31]
328    [-56, -52, -58, 17, 31]
328    [-54, -51, -59, 17, 31]
328    [-54, -50, -60, 17, 27]
328    [-54, -50, -60, 17, 27]
329    [-54, -50, -60, 17, 27]
330    [-54, -50, -60, 17, 27]
331    [-53, -50, -60, 17, 27]
332    [-54, -50, -60, 17, 27]
333    [-54, -50, -60, 17, 27]
334    [-53, -50, -60, 17, 27]
335    [-55, -50, -60, 17, 27]
336    [-55, -50, -60, 17, 27]
336    [-54, -51, -60, 17, 27]
336    [-54, -51, -60, 17, 27]
336    [-54, -51, -61, 17, 27]
336    [-54, -52, -63, 17, 27]
336    [-53, -53, -64, 17, 27]
336    [-55, -53, -66, 17, 23]
336    [-56, -54, -67, 17, 23]
337    [-56, -54, -67, 17, 23]
338    [-57, -54, -68, 17, 23]
339    [-56, -54, -67, 17, 23]
340    [-55, -54, -66, 17, 23]
341    [-57, -54, -66, 17, 23]
342    [-56, -55, -66, 17, 23]
343    [-55, -55, -65, 17, 23]
344    [-56, -55, -64, 17, 23]
344    [-57, -54, -63, 17, 23]
344    [-58, -55, -63, 17, 23]
344    [-59, -54, -63, 17, 23]
344    [-58, -54, -60, 17, 23]
344    [-60, -55, -60, 17, 19]
344    [-58, -54, -60, 17, 19]
345    [-59, -54, -60, 17, 19]
346    [-58, -54, -60, 17, 19]
347    [-58, -55, -60, 17, 19]
348    [-58, -55, -60, 17, 19]
349    [-58, -55, -60, 17, 19]
350    [-58, -55, -61, 17, 19]
351    [-60, -55, -61, 17, 19]
352    [-61, -55, -61, 17, 19]
352    [-60, -55, -61, 17, 19]
352    [-59, -55, -61, 17, 19]
352    [-59, -55, -61, 17, 19]
352    [-57, -55, -61, 17, 19]
352    [-59, -55, -61, 17, 19]
352    [-57, -54, -62, 17, 15]
352    [-56, -54, -62, 17, 15]
353    [-57, -55, -63, 17, 15]
354    [-58, -55, -63, 17, 15]
355    [-57, -55, -64, 17, 15]
356    [-56, -55, -63, 17, 15]
357    [-57, -55, -63, 17, 15]
358    [-57, -56, -62, 17, 15]
359    [-56, -56, -63, 17, 15]
360    [-57, -56, -63, 17, 15]
360    [-57, -56, -63, 17, 15]
360    [-58, -58, -63, 17, 15]
360    [-59, -58, -63, 17, 15]
360    [-57, -59, -63, 17, 15]
360    [-52, -61, -62, 17, 15]
360    [-52, -64, -62, 17, 11]
360    [-52, -64, -62, 17, 11]
361    [-52, -64, -63, 17, 11]
362    [-52, -64, -62, 17, 11]
363    [-52, -64, -62, 17, 11]
364    [-52, -64, -63, 17, 11]
365    [-52, -63, -62, 17, 11]
366    [-52, -63, -61, 17, 11]
367    [-52, -63, -61, 17, 11]
368    [-52, -63, -61, 17, 11]
368    [-52, -63, -63, 17, 11]
368    [-52, -63, -62, 17, 11]
368    [-52, -62, -64, 17, 11]
368    [-52, -62, -65, 17, 11]
368    [-52, -62, -66, 17, 11]
368    [-51, -63, -66, 17, 7]
368    [-51, -63, -65, 17, 7]
369    [-53, -63, -65, 17, 7]
370    [-55, -63, -65, 17, 7]
371    [-55, -63, -65, 17, 7]
372    [-54, -63, -65, 17, 7]
373    [-53, -63, -65, 17, 7]
374    [-53, -63, -65, 17, 7]
375    [-52, -62, -65, 17, 7]
376    [-52, -61, -64, 17, 7]
376    [-53, -61, -64, 17, 7]
376    [-54, -61, -64, 17, 7]
376    [-56, -61, -64, 17, 7]
376    [-57, -60, -64, 17, 7]
376    [-54, -57, -61, 17, 3]
376    [-55, -57, -61, 17, 3]
377    [-54, -57, -61, 17, 3]
378    [-52, -57, -61, 17, 3]
379    [-52, -57, -61, 17, 3]
380    [-54, -57, -61, 17, 3]
381    [-52, -57, -61, 17, 3]
382    [-53, -57, -61, 17, 3]
383    [-53, -57, -61, 17, 3]
384    [-55, -57, -61, 17, 3]
384    [-54, -57, -61, 17, 3]
384    [-56, -57, -61, 17, 3]
384    [-55, -57, -61, 17, 3]
384    [-54, -57, -62, 17, 3]
384    [-53, -57, -61, 17, 3]
