0.54, 0.58, 0.86, 0.74, 90.0
0.54, 0.58, 0.86, 0.73, 90.0
0.54, 0.58, 0.86, 0.73, 90.0
0.54, 0.58, 0.86, 0.73, 90.0
0.54, 0.61, 0.85, 0.62, 89.0
0.54, 0.61, 0.85, 0.62, 89.0
0.54, 0.61, 0.85, 0.62, 89.0
0.54, 0.61, 0.85, 0.62, 89.0
0.45, 0.62, 0.75, 0.6, 88.0
0.45, 0.62, 0.75, 0.6, 88.0
0.45, 0.62, 0.75, 0.6, 88.0
0.45, 0.62, 0.75, 0.6, 88.0
0.5, 0.54, 0.75, 0.58, 87.0
0.5, 0.54, 0.75, 0.58, 87.0
0.5, 0.54, 0.75, 0.58, 87.0
0.5, 0.55, 0.76, 0.58, 87.0
0.55, 0.65, 0.89, 0.67, 86.0
0.55, 0.65, 0.89, 0.67, 86.0
0.55, 0.65, 0.89, 0.67, 86.0
0.55, 0.65, 0.89, 0.67, 86.0
0.47, 0.61, 0.84, 0.67, 85.0
0.47, 0.61, 0.84, 0.68, 85.0
0.47, 0.61, 0.84, 0.68, 85.0
0.47, 0.61, 0.84, 0.69, 85.0
0.47, 0.67, 0.78, 0.55, 84.0
0.47, 0.66, 0.78, 0.56, 84.0
0.48, 0.66, 0.78, 0.56, 84.0
0.48, 0.66, 0.79, 0.56, 84.0
0.49, 0.63, 0.81, 0.54, 83.0
0.49, 0.63, 0.81, 0.54, 83.0
0.49, 0.63, 0.81, 0.54, 83.0
0.49, 0.63, 0.81, 0.54, 83.0
0.56, 0.6, 0.81, 0.55, 82.0
0.56, 0.6, 0.81, 0.55, 82.0
0.56, 0.6, 0.81, 0.55, 82.0
0.56, 0.6, 0.81, 0.55, 82.0
0.55, 0.6, 0.81, 0.55, 81.0
0.55, 0.6, 0.81, 0.55, 81.0
0.55, 0.6, 0.81, 0.55, 81.0
0.55, 0.6, 0.81, 0.55, 81.0
0.49, 0.6, 0.81, 0.66, 80.0
0.49, 0.6, 0.81, 0.66, 80.0
0.49, 0.6, 0.81, 0.65, 80.0
0.49, 0.6, 0.81, 0.65, 80.0
0.54, 0.58, 0.81, 0.54, 79.0
0.54, 0.58, 0.81, 0.54, 79.0
0.54, 0.58, 0.81, 0.54, 79.0
0.54, 0.58, 0.81, 0.54, 79.0
0.61, 0.66, 0.79, 0.54, 78.0
0.61, 0.66, 0.79, 0.55, 78.0
0.61, 0.66, 0.79, 0.55, 78.0
0.61, 0.66, 0.79, 0.55, 78.0
0.6, 0.67, 0.86, 0.53, 77.0
0.6, 0.67, 0.86, 0.53, 77.0
0.6, 0.67, 0.86, 0.53, 77.0
0.6, 0.67, 0.86, 0.53, 77.0
0.62, 0.67, 0.8, 0.64, 76.0
0.62, 0.67, 0.8, 0.64, 76.0
0.62, 0.67, 0.8, 0.64, 76.0
0.62, 0.67, 0.8, 0.64, 76.0
0.6, 0.66, 0.81, 0.52, 75.0
0.6, 0.66, 0.81, 0.52, 75.0
0.6, 0.66, 0.81, 0.52, 75.0
0.6, 0.66, 0.81, 0.52, 75.0
0.6, 0.59, 0.83, 0.72, 74.0
0.6, 0.59, 0.83, 0.72, 74.0
0.6, 0.59, 0.84, 0.72, 74.0
0.6, 0.59, 0.84, 0.72, 74.0
0.62, 0.7, 0.86, 0.68, 73.0
0.64, 0.74, 0.88, 0.67, 73.0
0.66, 0.72, 0.88, 0.67, 73.0
0.66, 0.72, 0.88, 0.67, 73.0
0.7, 0.63, 0.76, 0.58, 72.0
0.7, 0.63, 0.76, 0.58, 72.0
0.7, 0.63, 0.76, 0.58, 72.0
0.7, 0.63, 0.76, 0.58, 72.0
0.7, 0.67, 0.86, 0.63, 71.0
0.7, 0.67, 0.85, 0.63, 71.0
0.7, 0.67, 0.85, 0.63, 71.0
0.7, 0.67, 0.85, 0.63, 71.0
0.69, 0.65, 0.73, 0.63, 70.0
0.69, 0.65, 0.73, 0.63, 70.0
0.69, 0.65, 0.73, 0.63, 70.0
0.69, 0.65, 0.73, 0.63, 70.0
0.69, 0.65, 0.82, 0.56, 69.0
0.69, 0.65, 0.82, 0.56, 69.0
0.69, 0.65, 0.82, 0.56, 69.0
0.69, 0.65, 0.82, 0.56, 69.0
0.61, 0.62, 0.88, 0.53, 68.0
0.61, 0.62, 0.88, 0.53, 68.0
0.61, 0.62, 0.88, 0.53, 68.0
0.61, 0.62, 0.88, 0.53, 68.0
0.63, 0.59, 0.89, 0.57, 67.0
0.63, 0.59, 0.89, 0.57, 67.0
0.63, 0.59, 0.88, 0.57, 67.0
0.63, 0.59, 0.88, 0.57, 67.0
0.69, 0.58, 0.76, 0.56, 66.0
0.69, 0.58, 0.76, 0.56, 66.0
0.69, 0.58, 0.76, 0.56, 66.0
0.69, 0.58, 0.76, 0.56, 66.0
0.7, 0.63, 0.78, 0.55, 65.0
0.7, 0.63, 0.79, 0.55, 65.0
0.7, 0.63, 0.79, 0.55, 65.0
0.7, 0.63, 0.79, 0.55, 65.0
0.72, 0.71, 0.92, 0.56, 64.0
0.72, 0.71, 0.92, 0.56, 64.0
0.72, 0.71, 0.91, 0.56, 64.0
0.72, 0.71, 0.91, 0.56, 64.0
0.63, 0.74, 0.8, 0.58, 63.0
0.63, 0.74, 0.8, 0.58, 63.0
0.63, 0.74, 0.8, 0.58, 63.0
0.63, 0.74, 0.8, 0.58, 63.0
0.66, 0.49, 0.83, 0.63, 62.0
0.66, 0.49, 0.83, 0.63, 62.0
0.66, 0.49, 0.83, 0.63, 62.0
0.66, 0.49, 0.83, 0.63, 62.0
0.62, 0.48, 0.85, 0.65, 61.0
0.62, 0.48, 0.85, 0.65, 61.0
0.62, 0.48, 0.85, 0.65, 61.0
0.62, 0.48, 0.85, 0.65, 61.0
0.61, 0.47, 0.85, 0.65, 60.0
0.61, 0.47, 0.85, 0.65, 60.0
0.61, 0.47, 0.85, 0.65, 60.0
0.61, 0.47, 0.85, 0.65, 60.0
0.61, 0.47, 0.83, 0.51, 59.0
0.61, 0.47, 0.83, 0.51, 59.0
0.61, 0.47, 0.83, 0.51, 59.0
0.61, 0.47, 0.83, 0.51, 59.0
0.63, 0.47, 0.92, 0.63, 58.0
0.63, 0.47, 0.92, 0.63, 58.0
0.63, 0.47, 0.92, 0.63, 58.0
0.63, 0.47, 0.92, 0.63, 58.0
0.58, 0.49, 0.81, 0.63, 57.0
0.58, 0.49, 0.81, 0.63, 57.0
0.58, 0.49, 0.81, 0.63, 57.0
0.58, 0.49, 0.81, 0.63, 57.0
0.62, 0.52, 0.84, 0.57, 56.0
0.62, 0.52, 0.84, 0.57, 56.0
0.62, 0.52, 0.84, 0.57, 56.0
0.62, 0.52, 0.84, 0.57, 56.0
0.62, 0.52, 0.81, 0.52, 55.0
0.62, 0.52, 0.81, 0.52, 55.0
0.62, 0.52, 0.81, 0.52, 55.0
0.62, 0.52, 0.81, 0.52, 55.0
0.62, 0.56, 0.91, 0.58, 54.0
0.62, 0.56, 0.91, 0.58, 54.0
0.62, 0.56, 0.91, 0.58, 54.0
0.62, 0.56, 0.91, 0.58, 54.0
0.66, 0.76, 0.86, 0.61, 53.0
0.66, 0.76, 0.86, 0.61, 53.0
0.66, 0.76, 0.86, 0.61, 53.0
0.66, 0.76, 0.86, 0.61, 53.0
0.65, 0.67, 0.84, 0.54, 52.0
0.65, 0.67, 0.84, 0.54, 52.0
0.65, 0.67, 0.84, 0.54, 52.0
0.65, 0.67, 0.84, 0.54, 52.0
0.63, 0.65, 0.88, 0.58, 51.0
0.63, 0.65, 0.88, 0.58, 51.0
0.63, 0.65, 0.88, 0.58, 51.0
0.63, 0.64, 0.88, 0.58, 51.0
0.65, 0.57, 0.88, 0.48, 50.0
0.65, 0.57, 0.88, 0.48, 50.0
0.65, 0.57, 0.88, 0.48, 50.0
0.65, 0.57, 0.88, 0.48, 50.0
