46538,1,fd00::212:4b00:615:a6c1,2952608,2952610,0,28040,20,0,1402,a662,270,139,-66,2019-05-2616:58:21,2019-05-2616:58:21,89
46537,1,fd00::212:4b00:615:a6dd,2951847,2951898,0,28040,20,0,1402,a6c1,784,467,-85,2019-05-2616:58:14,2019-05-2616:58:14,89
46536,1,fd00::212:4b00:615:a699,2951676,2951680,0,28020,20,0,1401,a6c1,527,210,-62,2019-05-2616:58:11,2019-05-2616:58:11,89
46535,1,fd00::212:4b00:615:a5ab,2950911,2950915,0,28000,20,0,1400,a6c1,479,162,-62,2019-05-2616:58:04,2019-05-2616:58:04,89
46533,1,fd00::212:4b00:615:a6c1,2950609,2950613,0,28020,20,0,1401,a662,317,189,-66,2019-05-2616:58:01,2019-05-2616:58:01,89
46534,1,fd00::212:4b00:615:a5dd,2950668,2950672,0,27980,20,0,1399,a6c1,448,131,-54,2019-05-2616:58:01,2019-05-2616:58:01,89
46532,1,fd00::212:4b00:615:a6dd,2949848,2949891,0,28020,20,0,1401,a6c1,831,527,-85,2019-05-2616:57:53,2019-05-2616:57:53,89
46531,1,fd00::212:4b00:615:a699,2949687,2949740,0,28000,20,0,1400,a6c1,484,180,-62,2019-05-2616:57:52,2019-05-2616:57:52,89
46530,1,fd00::212:4b00:615:a5ab,2948922,2948926,0,27980,20,0,1399,a6c1,417,150,-62,2019-05-2616:57:44,2019-05-2616:57:44,89
46528,1,fd00::212:4b00:615:a6c1,2948616,2948618,0,28000,20,0,1400,a662,270,142,-66,2019-05-2616:57:41,2019-05-2616:57:41,89
46529,1,fd00::212:4b00:615:a5dd,2948669,2948673,0,27960,20,0,1398,a6c1,424,133,-54,2019-05-2616:57:41,2019-05-2616:57:41,89
46527,1,fd00::212:4b00:615:a6dd,2947851,2947857,0,28000,20,0,1400,a6c1,779,500,-85,2019-05-2616:57:33,2019-05-2616:57:33,89
46526,1,fd00::212:4b00:615:a699,2947665,2947704,0,27980,20,0,1399,a6c1,430,151,-62,2019-05-2616:57:32,2019-05-2616:57:32,89
46525,1,fd00::212:4b00:615:a5ab,2946933,2946937,0,27960,20,0,1398,a6c1,459,160,-62,2019-05-2616:57:24,2019-05-2616:57:24,89
46523,1,fd00::212:4b00:615:a6c1,2946627,2946635,0,27980,20,0,1399,a662,299,171,-66,2019-05-2616:57:21,2019-05-2616:57:21,89
46524,1,fd00::212:4b00:615:a5dd,2946678,2946682,0,27940,20,0,1397,a6c1,438,139,-54,2019-05-2616:57:21,2019-05-2616:57:21,89
46522,1,fd00::212:4b00:615:a6dd,2945862,2946135,0,27980,20,0,1399,a6c1,785,507,-85,2019-05-2616:57:16,2019-05-2616:57:16,89
