32762,1,fd00::212:4b00:615:a6dd,3097293,3097346,0,31100,20,0,1555,a6c1,472,205,-90,2019-03-2909:00:13,2019-03-2909:00:13,2,63
32761,1,fd00::212:4b00:615:a6c1,3097042,3097044,0,31020,20,0,1551,a662,265,137,-66,2019-03-2909:00:10,2019-03-2909:00:10,2,63
32760,1,fd00::212:4b00:615:a5ab,3096783,3096787,0,30960,20,0,1548,a6c1,433,166,-69,2019-03-2909:00:08,2019-03-2909:00:08,2,63
32759,1,fd00::212:4b00:615:a5dd,3095506,3095512,0,31120,20,0,1556,a6c1,424,147,-55,2019-03-2908:59:55,2019-03-2908:59:55,2,63
32758,1,fd00::212:4b00:615:a6dd,3095294,3095300,0,31080,20,0,1554,a6c1,496,219,-90,2019-03-2908:59:53,2019-03-2908:59:53,2,63
32757,1,fd00::212:4b00:615:a6c1,3095043,3095045,0,31000,20,0,1550,a662,284,156,-66,2019-03-2908:59:50,2019-03-2908:59:50,2,63
32756,1,fd00::212:4b00:615:a5ab,3094784,3094788,0,30940,20,0,1547,a6c1,450,173,-69,2019-03-2908:59:48,2019-03-2908:59:48,2,63
32755,1,fd00::212:4b00:615:a5dd,3093509,3093513,0,31100,20,0,1555,a6c1,442,156,-55,2019-03-2908:59:35,2019-03-2908:59:35,2,63
32754,1,fd00::212:4b00:615:a6dd,3093303,3093317,0,31060,20,0,1553,a6c1,540,233,-90,2019-03-2908:59:33,2019-03-2908:59:33,2,63
32753,1,fd00::212:4b00:615:a6c1,3093048,3093050,0,30980,20,0,1549,a662,299,171,-66,2019-03-2908:59:31,2019-03-2908:59:31,2,63
32752,1,fd00::212:4b00:615:a5ab,3092793,3092797,0,30920,20,0,1546,a6c1,499,192,-69,2019-03-2908:59:28,2019-03-2908:59:28,2,63
32751,1,fd00::212:4b00:615:a5dd,3091518,3091522,0,31080,20,0,1554,a6c1,474,169,-55,2019-03-2908:59:15,2019-03-2908:59:15,2,63
32750,1,fd00::212:4b00:615:a6dd,3091314,3091324,0,31040,20,0,1552,a6c1,553,248,-90,2019-03-2908:59:13,2019-03-2908:59:13,2,63
32749,1,fd00::212:4b00:615:a6c1,3091059,3091069,0,30960,20,0,1548,a662,297,169,-66,2019-03-2908:59:11,2019-03-2908:59:11,2,63
32748,1,fd00::212:4b00:615:a5ab,3090804,3090812,0,30900,20,0,1545,a6c1,448,149,-69,2019-03-2908:59:08,2019-03-2908:59:08,2,63
32747,1,fd00::212:4b00:615:a5dd,3089529,3089539,0,31060,20,0,1553,a6c1,397,137,-55,2019-03-2908:58:55,2019-03-2908:58:55,2,63
32746,1,fd00::212:4b00:615:a6dd,3089325,3089341,0,31020,20,0,1551,a6c1,477,217,-90,2019-03-2908:58:54,2019-03-2908:58:54,2,63
32745,1,fd00::212:4b00:615:a6c1,3089070,3089080,0,30940,20,0,1547,a662,293,165,-66,2019-03-2908:58:51,2019-03-2908:58:51,2,63
